team,year,squad_size,squad_avg,squad_std,attack_avg,midfield_avg,defence_avg,bench_avg,bench_std,gk_rating
Armenia,2022,7,68.71428571428571,2.3161265887513367,72.66666666666667,74.0,63.0,66.48037930194323,0.30754509822322046,52.0
Australia,2022,25,71.72,0.4416635220013837,72.33333333333333,71.36363636363636,71.9090909090909,70.28571428571429,0.16336339282767592,77.0
Austria,2022,25,77.36,0.6024394852043927,79.0,78.2,76.46153846153847,75.21428571428571,0.29979061243304916,74.0
Azerbaijan,2022,8,62.875,1.4812820219564633,65.5,62.333333333333336,61.666666666666664,60.64109358765752,0.30754509822322046,61.666666666666664
Barbados,2022,1,62.0,,62.0,,,59.76609358765752,0.30754509822322046,
Belarus,2022,4,63.75,2.3161265887513367,68.5,59.0,,61.51609358765752,0.30754509822322046,
Belgium,2022,25,81.64,0.797663253927788,82.0,81.6,81.44444444444444,78.71428571428571,0.3981905699339217,89.0
Belize,2022,1,63.0,,,63.0,,60.76609358765752,0.30754509822322046,
Benin,2022,10,67.6,1.5070206073943089,65.75,68.0,70.5,65.36609358765752,0.30754509822322046,69.0
Bermuda,2022,1,70.0,,70.0,,,67.76609358765752,0.30754509822322046,
Bhutan,2022,1,63.0,,,63.0,,60.76609358765752,0.30754509822322046,
Bolivia,2022,25,67.8,0.270801280154532,67.66666666666667,67.7,67.91666666666667,66.85714285714286,0.09705231721239392,70.0
Bosnia and Herzegovina,2022,25,73.72,0.717681452084883,75.0,73.9090909090909,72.77777777777777,71.42857142857143,0.30945335912810373,76.0
Brazil,2022,25,84.24,0.5424635164383563,84.6,83.63636363636364,84.77777777777777,82.42857142857143,0.13725270326150324,89.0
Bulgaria,2022,24,63.125,0.8105117814233715,60.833333333333336,62.142857142857146,65.0,60.46153846153846,0.7964680945990669,66.0
Burkina Faso,2022,16,66.75,1.7356554957709782,65.33333333333333,66.83333333333333,67.28571428571429,64.51609358765752,0.7964680945990669,73.0
Burundi,2022,9,62.888888888888886,1.5674151088517647,,63.285714285714285,61.5,60.65498247654641,0.30754509822322046,61.5
Cameroon,2022,25,74.44,0.5262445565830906,74.7,74.0,74.57142857142857,72.71428571428571,0.2657887169768753,74.57142857142857
Canada,2022,25,71.44,0.8022468448052633,72.4,71.2,71.2,68.57142857142857,0.42857142857142855,76.0
Cape Verde Islands,2022,21,68.61904761904762,1.1821614394549678,70.88888888888889,66.66666666666667,67.16666666666667,63.8,0.7964680945990669,62.0
Central African Republic,2022,2,72.5,2.3161265887513367,,72.5,,70.26609358765752,0.30754509822322046,
Chad,2022,2,67.5,2.3161265887513367,63.0,72.0,,65.26609358765752,0.30754509822322046,
Chile,2022,25,75.2,0.5354126134736338,75.75,75.27272727272727,74.9,73.35714285714286,0.30754509822322046,79.0
China PR,2022,25,71.2,0.6879922480183429,75.6,71.33333333333333,69.57142857142857,68.92857142857143,0.2864002753829043,73.0
Chinese Taipei,2022,2,66.5,2.3161265887513367,,66.5,,64.26609358765752,0.30754509822322046,
Colombia,2022,25,78.4,0.4163331998932268,78.77777777777777,78.0,78.3,76.92857142857143,0.1951129769732385,79.0
Comoros,2022,8,66.125,1.231107225224513,,66.6,65.33333333333333,63.89109358765752,0.30754509822322046,65.33333333333333
Congo,2022,16,65.6875,0.9605499726719063,65.71428571428571,64.14285714285714,71.0,63.45359358765752,0.7964680945990669,73.0
Congo DR,2022,25,72.8,0.6027713773341705,72.5,72.7,73.11111111111111,70.71428571428571,0.19410463442478787,73.11111111111111
Costa Rica,2022,23,68.65217391304348,1.13096673406688,66.83333333333333,67.125,71.22222222222223,65.16666666666667,0.519809599951771,88.0
Croatia,2022,25,78.76,0.6838128398911505,78.0,79.76923076923077,77.5,76.21428571428571,0.31759002234326206,82.0
Cuba,2022,3,69.0,2.3161265887513367,,69.0,,66.76609358765752,0.30754509822322046,
Curacao,2022,11,67.54545454545455,0.8672174558335868,66.2,68.66666666666667,68.66666666666667,65.31154813311207,0.30754509822322046,74.0
Cyprus,2022,19,61.526315789473685,1.2712944571573555,59.75,61.0,63.142857142857146,59.29240937713121,0.7964680945990669,64.0
Czech Republic,2022,25,76.8,0.4509249752822897,77.0,76.08333333333333,77.66666666666667,75.21428571428571,0.260569356074272,81.0
Côte d'Ivoire,2022,25,76.76,0.5424635164383562,77.8,76.53846153846153,76.42857142857143,74.85714285714286,0.1771924779845835,76.42857142857143
Denmark,2022,25,77.64,0.6268439465555472,77.0,77.875,77.6923076923077,75.42857142857143,0.250588005516294,85.0
Dominican Republic,2022,4,65.0,2.3161265887513367,66.0,64.0,,62.76609358765752,0.30754509822322046,
Ecuador,2022,25,72.64,0.5534136487896435,73.125,73.25,71.66666666666667,70.71428571428571,0.19410463442478787,71.0
Egypt,2022,12,72.25,2.008033109711334,74.6,69.6,73.0,70.01609358765752,0.30754509822322046,73.0
El Salvador,2022,4,65.0,1.632993161855452,,67.0,63.0,62.76609358765752,0.30754509822322046,61.0
England,2022,25,83.92,0.45431266766402184,85.8,83.5,83.41666666666667,82.42857142857143,0.27163092514963244,83.0
Equatorial Guinea,2022,5,69.0,2.3161265887513367,,68.0,73.0,66.76609358765752,0.30754509822322046,73.0
Eritrea,2022,1,67.0,,67.0,,,64.76609358765752,0.30754509822322046,
Estonia,2022,1,60.0,,,,60.0,57.76609358765752,0.30754509822322046,60.0
Ethiopia,2022,1,64.0,,,,64.0,61.76609358765752,0.30754509822322046,64.0
Faroe Islands,2022,3,63.0,1.0,,,63.0,60.76609358765752,0.30754509822322046,63.0
Fiji,2022,1,72.0,,72.0,,,69.76609358765752,0.30754509822322046,
Finland,2022,25,69.92,0.8503332679994748,69.5,71.14285714285714,69.41666666666667,66.85714285714286,0.20587905489225491,83.0
France,2022,25,84.44,0.5198717790635177,85.66666666666667,84.85714285714286,83.58333333333333,82.71428571428571,0.19410463442478787,87.0
Gabon,2022,12,71.16666666666667,1.6959547830831536,85.0,73.2,67.16666666666667,68.9327602543242,0.30754509822322046,67.16666666666667
Gambia,2022,25,66.64,0.7613146524269714,65.75,67.4,66.57142857142857,64.28571428571429,0.6239591018276215,66.57142857142857
Georgia,2022,25,67.28,0.9687104830649865,64.75,67.07692307692308,68.875,64.07142857142857,0.7964680945990669,75.0
Germany,2022,25,84.6,0.5131601439446885,83.5,84.76923076923077,84.6,82.78571428571429,0.2142857142857143,90.0
Ghana,2022,25,74.48,0.5231953108862247,73.57142857142857,75.44444444444444,74.22222222222223,72.71428571428571,0.26578871697687523,74.0
Gibraltar,2022,1,62.0,,62.0,,,59.76609358765752,0.30754509822322046,
Greece,2022,25,75.04,0.5670978751503128,73.5,75.18181818181819,75.16666666666667,73.14285714285714,0.20587905489225491,81.0
Grenada,2022,6,63.0,1.6931233465600393,55.0,64.33333333333333,65.0,60.76609358765752,0.30754509822322046,65.0
Guam,2022,1,65.0,,,,65.0,62.76609358765752,0.30754509822322046,65.0
Guatemala,2022,2,61.5,1.4999999999999998,,,61.5,59.26609358765752,0.30754509822322046,61.5
Guinea,2022,25,69.04,0.9064215354899728,70.8,69.11111111111111,68.18181818181819,65.85714285714286,0.5226427231030379,69.0
Guinea Bissau,2022,22,66.0,1.0851217339493193,68.33333333333333,65.0,65.33333333333333,62.09090909090909,0.7964680945990669,65.33333333333333
Guyana,2022,7,57.714285714285715,2.043739403226184,65.0,55.666666666666664,57.333333333333336,55.48037930194323,0.30754509822322046,51.0
Haiti,2022,10,64.1,1.2151817422372122,66.5,63.0,64.0,61.86609358765752,0.30754509822322046,66.0
Honduras,2022,11,68.0909090909091,1.6429161736738147,70.25,66.5,67.33333333333333,65.85700267856662,0.30754509822322046,67.33333333333333
Hong Kong,2022,2,53.0,2.3161265887513367,,53.0,,50.76609358765752,0.30754509822322046,
Hungary,2022,25,71.68,0.886416004668989,69.5,71.33333333333333,72.66666666666667,68.78571428571429,0.3504874381058694,85.0
Iceland,2022,25,70.4,0.5715476066494081,70.0,70.88888888888889,70.22222222222223,68.57142857142857,0.2911569516371817,70.0
India,2022,25,60.8,0.43588989435406755,63.0,60.3,60.84615384615385,59.357142857142854,0.16926287693131165,64.0
Indonesia,2022,1,51.0,,,51.0,,48.76609358765752,0.30754509822322046,
Iran,2022,21,69.42857142857143,0.860706876079547,71.66666666666667,67.4,69.1,66.2,0.6289320754704402,73.0
Iraq,2022,4,66.5,1.1902380714238083,,67.66666666666667,63.0,64.26609358765752,0.30754509822322046,63.0
Israel,2022,22,68.18181818181819,1.3381455858072495,71.5,67.375,64.83333333333333,63.27272727272727,0.7964680945990669,70.0
Italy,2022,25,83.0,0.4932882862316247,83.8,83.33333333333333,82.57142857142857,81.21428571428571,0.18689397089774673,89.0
Jamaica,2022,25,70.4,0.9036961141150643,71.42857142857143,71.28571428571429,69.18181818181819,67.35714285714286,0.6255296029321289,76.0
Japan,2022,25,74.6,0.36055512754639896,74.0,75.23076923076923,73.83333333333333,73.28571428571429,0.12529400275814706,73.0
Jordan,2022,3,64.33333333333333,2.3161265887513367,60.0,69.0,64.0,62.09942692099085,0.30754509822322046,64.0
Kazakhstan,2022,3,67.66666666666667,1.452966314513558,,67.66666666666667,,65.4327602543242,0.30754509822322046,
Kenya,2022,8,65.5,1.752549163769328,61.5,67.33333333333333,66.33333333333333,63.26609358765752,0.30754509822322046,66.33333333333333
Korea DPR,2022,1,64.0,,,64.0,,61.76609358765752,0.30754509822322046,
Korea Republic,2022,25,73.24,0.726360791893395,74.0,73.5,72.55555555555556,71.42857142857143,0.13725270326150324,75.0
Kosovo,2022,25,70.32,0.6575712889109437,69.625,70.36363636363636,71.16666666666667,67.92857142857143,0.3391049258068015,68.0
Kyrgyzstan,2022,1,65.0,,,65.0,,62.76609358765752,0.30754509822322046,
Latvia,2022,7,60.714285714285715,1.4914723584157927,63.0,57.0,61.666666666666664,58.48037930194323,0.30754509822322046,65.0
Lebanon,2022,2,63.0,2.3161265887513367,60.0,,66.0,60.76609358765752,0.30754509822322046,66.0
Liberia,2022,5,65.0,2.3161265887513367,64.0,58.0,75.0,62.76609358765752,0.30754509822322046,75.0
Libya,2022,3,73.33333333333333,1.855921454276674,72.0,74.0,,71.09942692099085,0.30754509822322046,
Lithuania,2022,9,63.55555555555556,1.3551456575167187,66.5,61.0,63.4,61.32164914321308,0.30754509822322046,71.0
Luxembourg,2022,15,65.86666666666666,1.2831014014290556,,65.42857142857143,66.25,63.63276025432418,0.7964680945990669,69.0
Madagascar,2022,8,69.0,1.4015297764534702,,67.5,70.5,66.76609358765752,0.30754509822322046,70.5
Malawi,2022,2,62.5,2.3161265887513367,70.0,,55.0,60.26609358765752,0.30754509822322046,55.0
Malaysia,2022,2,59.0,2.0,57.0,61.0,,56.76609358765752,0.30754509822322046,
Mali,2022,25,72.96,0.581606969238391,72.75,73.3076923076923,72.5,71.0,0.33149677206589795,72.5
Malta,2022,2,63.5,2.3161265887513367,58.0,69.0,,61.26609358765752,0.30754509822322046,
Mauritania,2022,3,64.33333333333333,2.3161265887513367,,63.5,66.0,62.09942692099085,0.30754509822322046,66.0
Mauritius,2022,1,67.0,,,,67.0,64.76609358765752,0.30754509822322046,67.0
Mexico,2022,25,77.92,0.4687572221665852,79.0,77.8,77.125,76.35714285714286,0.1692628769313117,80.0
Moldova,2022,8,67.25,1.3058932356273014,64.0,68.33333333333333,67.25,65.01609358765752,0.30754509822322046,65.0
Montenegro,2022,23,69.30434782608695,1.2214078292731974,71.71428571428571,65.71428571428571,70.22222222222223,65.0,0.7487363091276265,65.0
Montserrat,2022,5,61.2,2.3161265887513367,69.0,58.0,63.0,58.966093587657525,0.30754509822322046,63.0
Morocco,2022,25,77.64,0.6347702996622744,79.5,75.2,79.11111111111111,75.35714285714286,0.28912795861368945,82.0
Mozambique,2022,4,73.0,2.3161265887513367,67.0,,75.0,70.76609358765752,0.30754509822322046,75.0
Namibia,2022,3,69.66666666666667,2.3161265887513367,72.0,65.0,72.0,67.4327602543242,0.30754509822322046,72.0
Netherlands,2022,25,81.52,0.5805744281887264,81.0,80.9,82.55555555555556,79.5,0.2723523897009611,81.0
New Zealand,2022,25,66.8,0.8246211251235319,68.0,66.71428571428571,66.38461538461539,63.92857142857143,0.32249517782042164,68.0
Niger,2022,3,60.0,2.3161265887513367,59.0,60.5,,57.76609358765752,0.30754509822322046,
Nigeria,2022,25,75.92,0.519358578761662,76.0,76.6,74.4,74.28571428571429,0.12529400275814706,74.4
North Macedonia,2022,25,68.4,1.1343133018115705,66.44444444444444,70.375,68.625,64.42857142857143,0.7964680945990669,75.0
Northern Ireland,2022,25,69.4,0.7702813338860898,67.25,69.25,70.55555555555556,66.64285714285714,0.13289435848843764,72.0
Norway,2022,25,75.44,0.6808817812219682,79.66666666666667,74.93333333333334,74.71428571428571,73.57142857142857,0.27163092514963244,76.0
Palestine,2022,2,61.5,1.4999999999999998,61.5,,,59.26609358765752,0.30754509822322046,
Panama,2022,17,67.05882352941177,1.515776320791191,67.0,66.14285714285714,68.16666666666667,64.82491711706929,0.7964680945990669,75.0
Papua New Guinea,2022,1,65.0,,65.0,,,62.76609358765752,0.30754509822322046,
Paraguay,2022,25,74.28,0.24166091947189156,73.75,74.57142857142857,74.0,73.57142857142857,0.20203050891044214,74.0
Peru,2022,25,72.6,0.6350852961085882,74.0,72.41666666666667,72.4,70.35714285714286,0.3249199877356598,74.0
Philippines,2022,6,66.33333333333333,2.3161265887513367,,70.0,64.5,64.09942692099085,0.30754509822322046,72.0
Poland,2022,25,76.64,0.9812916657820614,77.83333333333333,76.0,76.38461538461539,73.57142857142857,0.2911569516371817,87.0
Portugal,2022,25,83.0,0.5385164807134504,83.66666666666667,82.4,83.22222222222223,81.28571428571429,0.16336339282767592,82.0
Puerto Rico,2022,2,61.0,2.3161265887513367,,54.0,68.0,58.76609358765752,0.30754509822322046,68.0
Republic of Ireland,2022,25,73.0,0.4203173404306164,72.0,73.33333333333333,73.21428571428571,71.57142857142857,0.25058800551629407,75.0
Romania,2022,25,73.36,0.39530578880996237,72.83333333333333,73.33333333333333,73.7,72.0,0.2096569673443837,77.0
Russia,2022,25,76.4,0.40824829046386313,75.6,76.18181818181819,77.11111111111111,75.0,0.2344036154692477,80.0
Saint Kitts and Nevis,2022,5,62.8,2.3161265887513367,60.0,66.5,60.5,60.56609358765752,0.30754509822322046,60.5
Saint Lucia,2022,1,64.0,,,,64.0,61.76609358765752,0.30754509822322046,64.0
Saudi Arabia,2022,25,69.52,0.5231953108862247,68.0,69.66666666666667,69.5,67.64285714285714,0.19909528496696088,70.0
Scotland,2022,25,75.8,0.5972157622389637,74.25,75.33333333333333,78.0,74.28571428571429,0.24424297550431723,77.0
Senegal,2022,25,77.08,0.8039900496896714,76.88888888888889,76.14285714285714,78.0,74.71428571428571,0.35438495596916697,83.0
Serbia,2022,25,77.68,0.596433846569201,78.4,77.53333333333333,77.4,75.64285714285714,0.22500654098289308,80.0
Sierra Leone,2022,10,65.9,0.8875684637129563,66.83333333333333,67.0,63.666666666666664,63.66609358765753,0.30754509822322046,63.666666666666664
Slovakia,2022,25,74.24,0.7217571151941169,72.5,74.25,74.54545454545455,72.07142857142857,0.2665259963875803,81.0
Slovenia,2022,25,73.88,1.1637869220780928,73.4,73.0,75.0,70.42857142857143,0.4654465622977444,91.0
South Africa,2022,25,69.96,0.31347514521356673,70.57142857142857,70.16666666666667,69.5,68.92857142857143,0.22149059748072936,71.0
South Sudan,2022,5,52.8,1.6552945357246849,53.75,,49.0,50.56609358765752,0.30754509822322046,49.0
Spain,2022,25,84.68,0.2811879561195086,84.5,85.0,84.45454545454545,83.64285714285714,0.19909528496696088,84.0
Sudan,2022,3,62.333333333333336,2.3161265887513367,66.0,60.5,,60.09942692099085,0.30754509822322046,
Suriname,2022,11,70.27272727272727,1.104461276253632,69.0,71.0,70.42857142857143,68.03882086038479,0.30754509822322046,69.0
Sweden,2022,25,76.08,0.6189237971403806,77.44444444444444,76.16666666666667,74.8,74.07142857142857,0.2450450892415138,76.0
Switzerland,2022,25,77.76,0.4700354596552618,78.0,77.375,77.92857142857143,76.14285714285714,0.2938404825740865,85.0
Syria,2022,2,72.0,2.3161265887513367,76.0,68.0,,69.76609358765752,0.30754509822322046,
Tanzania,2022,1,74.0,,74.0,,,71.76609358765752,0.30754509822322046,
Thailand,2022,6,63.0,2.3161265887513367,71.0,58.5,63.333333333333336,60.76609358765752,0.30754509822322046,66.0
Togo,2022,11,68.72727272727273,2.0230081521019816,71.25,66.25,68.66666666666667,66.49336631493026,0.30754509822322046,60.0
Trinidad and Tobago,2022,8,64.125,2.3161265887513367,75.0,65.0,61.6,61.89109358765752,0.30754509822322046,56.0
Tunisia,2022,25,68.28,0.911994152028034,69.8,67.83333333333333,68.0,64.92857142857143,0.5880147799806287,68.0
Turkey,2022,25,76.4,0.45825756949558427,76.0,76.25,76.72727272727273,74.78571428571429,0.18689397089774673,79.0
Uganda,2022,7,64.57142857142857,1.1722412976277305,63.333333333333336,66.5,64.5,62.33752215908609,0.30754509822322046,64.5
Ukraine,2022,25,75.76,0.5300314456080255,78.66666666666667,75.75,74.9,73.85714285714286,0.23103072573218286,75.0
United Arab Emirates,2022,19,63.21052631578947,1.0776272054692078,56.0,63.3,64.0,60.97661990344699,0.7964680945990669,70.0
United States,2022,25,74.84,0.43848223073080916,76.33333333333333,74.6,74.66666666666667,73.35714285714286,0.13289435848843764,77.0
Uruguay,2022,25,79.44,0.6112282715974452,80.83333333333333,78.88888888888889,79.1,77.35714285714286,0.24822762633135206,80.0
Uzbekistan,2022,6,68.16666666666667,1.9564707454438917,71.0,69.33333333333333,65.0,65.9327602543242,0.30754509822322046,65.0
Venezuela,2022,25,73.16,0.6209669878504009,73.0,74.1,72.0,71.14285714285714,0.20587905489225491,73.0
Vietnam,2022,1,64.0,,,,64.0,61.76609358765752,0.30754509822322046,64.0
Wales,2022,25,73.12,0.7195368880977078,73.0,73.7,72.66666666666667,70.57142857142857,0.37378794179549335,74.0
Zambia,2022,9,68.22222222222223,2.086848885665883,67.33333333333333,68.5,73.0,65.98831580987975,0.30754509822322046,73.0
Zimbabwe,2022,13,67.53846153846153,1.7082581645077817,66.83333333333333,72.33333333333333,65.0,65.30455512611906,0.7964680945990669,65.0
Afghanistan,2023,1,63.0,,,63.0,,60.76609358765752,0.30754509822322046,
Albania,2023,25,71.92,0.7045565981523416,70.4,71.4,73.2,69.21428571428571,0.38055152903127015,78.0
Algeria,2023,25,75.16,0.7453858061433689,76.375,74.7,74.42857142857143,72.57142857142857,0.25058800551629407,73.0
Andorra,2023,1,62.0,,,,62.0,59.76609358765752,0.30754509822322046,62.0
Angola,2023,20,68.85,1.084034860577541,69.66666666666667,67.5,69.83333333333333,66.61609358765752,0.7964680945990669,69.83333333333333
Antigua and Barbuda,2023,3,64.0,2.0,,,64.0,61.76609358765752,0.30754509822322046,62.0
Argentina,2023,25,82.4,0.5291502622129182,83.875,81.57142857142857,81.8,80.57142857142857,0.13725270326150324,84.0
Armenia,2023,8,70.625,2.2514876034683,69.0,73.25,65.0,68.39109358765752,0.30754509822322046,65.0
Australia,2023,25,71.76,0.4592747906573288,73.0,71.5,71.88888888888889,70.21428571428571,0.15472667956405192,78.0
Austria,2023,25,77.28,0.5930711031009123,78.33333333333333,77.45454545454545,76.81818181818181,75.28571428571429,0.19410463442478787,75.0
Azerbaijan,2023,7,64.42857142857143,1.1096362093077183,67.0,63.25,64.0,62.19466501622895,0.30754509822322046,64.0
Barbados,2023,1,54.0,,,54.0,,51.76609358765752,0.30754509822322046,
Belarus,2023,3,63.0,0.0,63.0,63.0,63.0,60.76609358765752,0.30754509822322046,63.0
Belgium,2023,25,81.16,0.7782030583337487,81.5,81.55555555555556,80.6,78.42857142857143,0.25058800551629407,90.0
Benin,2023,15,66.13333333333334,1.158269097225382,65.8,66.33333333333333,66.25,63.89942692099086,0.75,67.0
Bermuda,2023,1,68.0,,68.0,,,65.76609358765752,0.30754509822322046,
Bolivia,2023,25,67.88,0.35739800409813893,72.0,67.42857142857143,68.1,66.71428571428571,0.12529400275814703,73.0
Bosnia and Herzegovina,2023,25,73.6,0.6757711644237763,75.2,74.11111111111111,72.45454545454545,71.5,0.34370316863809697,75.0
Brazil,2023,25,84.16,0.5558177159225255,83.625,84.33333333333333,84.45454545454545,82.21428571428571,0.18689397089774673,89.0
