scraped_date,match_date,match_link,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,1x2_market
2026-07-07 11:15:24 UTC,2026-06-15 18:00:00 UTC,"https://www.oddsportal.com/football/h2h/saudi-arabia-biSY8ox4/uruguay-xMk44orG/#Olnboqfd",Saudi Arabia,Uruguay,World Championship 2026,1,1,"(1:0, 0:1)",Hard Rock Stadium,"Miami Gardens, FL",USA,"[{'1': '7.64', 'X': '4.07', '2': '1.53', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '6.50', 'X': '3.90', '2': '1.44', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '7.50', 'X': '4.00', '2': '1.50', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '7.40', 'X': '4.10', '2': '1.48', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '7.80', 'X': '4.00', '2': '1.49', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '8.00', 'X': '4.00', '2': '1.44', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '7.90', 'X': '4.10', '2': '1.51', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '7.40', 'X': '3.98', '2': '1.50', 'bookmaker_name': 'Melbet', 'period': 'FullTime'}, {'1': '7.50', 'X': '4.10', '2': '1.55', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '7.80', 'X': '4.00', '2': '1.49', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '7.40', 'X': '4.10', '2': '1.48', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '7.60', 'X': '4.10', '2': '1.41', 'bookmaker_name': 'Shuffle', 'period': 'FullTime'}, {'1': '7.00', 'X': '4.10', '2': '1.49', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '7.40', 'X': '4.20', '2': '1.48', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 11:15:35 UTC,2025-09-06 09:00:00 UTC,"https://www.oddsportal.com/football/h2h/latvia-WC2jLpW4/serbia-8Kl6iq0i/#xv9ZMwbk",Latvia,Serbia,World Championship 2026,0,1,"(0:1, 0:0)",Stadion Duboica,Leskovac,Serbia,"[{'1': '11.40', 'X': '5.18', '2': '1.32', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '11.00', 'X': '4.75', '2': '1.30', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.20', '2': '1.31', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.20', '2': '1.28', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '9.00', 'X': '4.75', '2': '1.29', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '11.87', 'X': '5.33', '2': '1.30', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '10.75', 'X': '5.20', '2': '1.38', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '11.00', 'X': '5.00', '2': '1.24', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.20', '2': '1.32', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.20', '2': '1.30', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 11:15:35 UTC,2025-06-04 17:00:00 UTC,"https://www.oddsportal.com/football/h2h/belize-C2ngn92p/montserrat-4pZLl5M4/#QXIqaK0C",Montserrat,Belize,World Championship 2026,1,0,"(1:0, 0:0)",Ato Boldon Stadium,Couva,Trinidad and Tobago,"[{'1': '2.39', 'X': '3.21', '2': '2.94', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '2.30', 'X': '3.10', '2': '3.25', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '2.31', 'X': '3.15', '2': '3.10', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '2.30', 'X': '3.20', '2': '3.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '2.33', 'X': '3.18', '2': '3.02', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '2.30', 'X': '3.25', '2': '2.95', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.05', '2': '2.90', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 11:15:43 UTC,2025-03-20 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/kyrgyzstan-pMXTD85a/uzbekistan-EZYKKRMc/#2oIWFC5N",Uzbekistan,Kyrgyzstan,World Championship 2026,1,0,"(1:0, 0:0)",,,,"[{'1': '1.21', 'X': '6.54', '2': '13.60', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.18', 'X': '5.50', '2': '13.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.50', '2': '13.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.40', '2': '16.00', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.21', 'X': '6.00', '2': '13.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.50', '2': '12.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.19', 'X': '6.74', '2': '15.44', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.75', '2': '14.00', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}]"
2026-07-07 11:16:08 UTC,2024-10-15 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/jordan-vNcmJoU2/oman-EDZck0CK/#YmeVmcH6",Jordan,Oman,World Championship 2026,4,0,"(1:0, 3:0)",Sultan Qaboos Sports Complex,Muscat,Oman,"[{'1': '1.90', 'X': '3.06', '2': '4.86', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.91', 'X': '2.88', '2': '4.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.95', 'X': '3.10', '2': '4.75', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '2.00', 'X': '3.00', '2': '4.20', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-07 11:16:09 UTC,2025-06-10 14:15:00 UTC,"https://www.oddsportal.com/football/h2h/iraq-K8aAGt6r/jordan-vNcmJoU2/#zTodTPzG",Jordan,Iraq,World Championship 2026,0,1,"(0:0, 0:1)",Education City Stadium,Al Rayyan,Qatar,"[{'1': '2.19', 'X': '3.01', '2': '3.80', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.00', '2': '3.60', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.05', '2': '3.55', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '2.23', 'X': '3.00', '2': '3.50', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.10', '2': '3.30', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '2.28', 'X': '3.09', '2': '3.56', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '2.15', 'X': '3.25', '2': '3.60', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.05', '2': '3.55', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '2.20', 'X': '2.90', '2': '3.35', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 11:16:09 UTC,2025-10-11 14:45:00 UTC,"https://www.oddsportal.com/football/h2h/bulgaria-WEeqYLaT/turkey-QeijuHo5/#CpcHAuYo",Bulgaria,Turkey,World Championship 2026,1,6,"(1:1, 0:5)",Timsah Park,Bursa,Turkey,"[{'1': '10.40', 'X': '5.46', '2': '1.33', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.25', '2': '1.30', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.20', '2': '1.31', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.20', '2': '1.32', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '8.50', 'X': '5.00', '2': '1.29', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '11.52', 'X': '5.43', '2': '1.30', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.10', '2': '1.32', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.10', '2': '1.32', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '11.00', 'X': '5.20', '2': '1.30', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '9.25', 'X': '5.50', '2': '1.31', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '9.60', 'X': '5.20', '2': '1.31', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 11:16:28 UTC,2024-06-11 09:00:00 UTC,"https://www.oddsportal.com/football/h2h/myanmar-2JBsa3Sl/north-korea-bwsf2p7T/#Eev2knCT",North Korea,Myanmar,World Championship 2026,4,1,"(3:0, 1:1)",New Laos National Stadium,Vientiane,Laos,"[{'1': '1.06', 'X': '13.00', '2': '32.00', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.02', 'X': '10.00', '2': '23.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.06', 'X': '12.00', '2': '29.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.04', 'X': '13.00', '2': '34.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-07 11:16:29 UTC,2025-11-15 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/liechtenstein-8KIf01Ed/wales-YcUP0Nqp/#nFL87qtC",Liechtenstein,Wales,World Championship 2026,0,1,"(0:0, 0:1)",Rheinpark Stadion,Vaduz,Liechtenstein,"[{'1': '39.00', 'X': '26.00', '2': '1.04', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '81.00', 'X': '17.00', '2': '1.03', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '34.00', 'X': '21.00', '2': '1.03', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '50.00', 'X': '20.00', '2': '1.01', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '90.00', 'X': '17.00', '2': '1.02', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '41.00', 'X': '15.00', '2': '-', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '73.32', 'X': '20.95', '2': '1.03', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '55.00', 'X': '16.00', '2': '1.02', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '41.00', 'X': '21.00', '2': '1.02', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '60.00', 'X': '20.00', '2': '1.01', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '46.00', 'X': '19.00', '2': '1.02', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '80.00', 'X': '21.00', '2': '1.02', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 11:16:29 UTC,2025-11-13 14:45:00 UTC,"https://www.oddsportal.com/football/h2h/ireland-Gfyqk1aG/portugal-WvJrjFVN/#CnYPLSVa",Ireland,Portugal,World Championship 2026,2,0,"(2:0, 0:0)",Aviva Stadium,Dublin,Ireland,"[{'1': '9.15', 'X': '4.57', '2': '1.43', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '7.50', 'X': '4.20', '2': '1.40', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '9.00', 'X': '4.50', '2': '1.40', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '8.40', 'X': '4.50', '2': '1.40', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '8.60', 'X': '4.50', '2': '1.41', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '7.00', 'X': '4.33', '2': '1.38', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '9.08', 'X': '4.65', '2': '1.38', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '8.50', 'X': '4.60', '2': '1.45', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '8.80', 'X': '4.60', '2': '1.39', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '8.40', 'X': '4.50', '2': '1.40', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '7.75', 'X': '4.60', '2': '1.42', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '8.20', 'X': '4.50', '2': '1.39', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 11:16:49 UTC,2025-10-09 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/guinea-lGDZlkOb/mozambique-2aBNiivt/#GxzDJYR0",Mozambique,Guinea,World Championship 2026,1,2,"(1:1, 0:1)",Estdio do Zimpeto,Maputo,Mozambique,"[{'1': '2.86', 'X': '3.02', '2': '2.86', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '2.75', 'X': '2.90', '2': '2.75', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '2.52', 'X': '2.92', '2': '2.86', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '2.48', 'X': '2.85', '2': '2.90', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '2.75', 'X': '2.90', '2': '2.75', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '2.74', 'X': '2.90', '2': '2.79', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '2.60', 'X': '3.05', '2': '2.95', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '2.52', 'X': '2.84', '2': '2.85', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '2.58', 'X': '2.92', '2': '2.82', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '2.65', 'X': '3.00', '2': '2.75', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '2.50', 'X': '2.95', '2': '2.90', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 11:16:50 UTC,2024-10-10 14:00:00 UTC,"https://www.oddsportal.com/football/h2h/iraq-K8aAGt6r/palestine-raIKZdDJ/#fs83Zc2D",Iraq,Palestine,World Championship 2026,1,0,"(1:0, 0:0)",Amman International Stadium,Amman,Jordan,"[{'1': '1.46', 'X': '3.97', '2': '8.23', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.44', 'X': '3.80', '2': '6.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.48', 'X': '4.00', '2': '8.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.45', 'X': '4.20', '2': '7.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-07 11:17:00 UTC,2025-10-11 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/armenia-2TEHMnnn/hungary-MTVhw6Go/#ljht5y2N",Hungary,Armenia,World Championship 2026,2,0,"(0:0, 2:0)",Vazgen Sargsyan Republican Stadium,Yerevan,Armenia,"[{'1': '1.34', 'X': '5.61', '2': '9.62', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.30', 'X': '5.50', '2': '10.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.31', 'X': '5.20', '2': '10.00', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.32', 'X': '5.40', '2': '9.40', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.35', 'X': '4.50', '2': '7.50', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.37', 'X': '5.24', '2': '9.73', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.35', 'X': '5.00', '2': '9.00', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.29', 'X': '5.60', '2': '10.00', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '1.35', 'X': '5.00', '2': '9.00', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.36', 'X': '5.00', '2': '8.00', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '1.31', 'X': '5.40', '2': '9.00', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 11:17:09 UTC,2024-09-10 08:00:00 UTC,"https://www.oddsportal.com/football/h2h/north-korea-bwsf2p7T/qatar-zqzHL77i/#SSmQ6d5e",North Korea,Qatar,World Championship 2026,2,2,"(1:2, 1:0)",Jassim Bin Hamad Stadium,Doha,Qatar,"[{'1': '6.18', 'X': '3.48', '2': '1.64', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '5.50', 'X': '3.25', '2': '1.57', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '6.00', 'X': '3.50', '2': '1.67', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '5.75', 'X': '3.60', '2': '1.62', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-07 11:17:10 UTC,2026-03-26 15:45:00 UTC,"https://www.oddsportal.com/football/h2h/denmark-0KUdxQVi/north-macedonia-GrTQ3oHB/#IigYMdQH",Denmark,North Macedonia,World Championship 2026,4,0,"(0:0, 4:0)",Parken Stadium,Copenhagen,Denmark,"[{'1': '1.22', 'X': '7.08', '2': '14.50', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.18', 'X': '6.50', '2': '15.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.20', 'X': '7.00', '2': '15.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.19', 'X': '6.80', '2': '15.00', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.18', 'X': '6.80', '2': '17.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.50', '2': '13.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.19', 'X': '7.48', '2': '17.46', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.19', 'X': '6.90', '2': '14.00', 'bookmaker_name': 'Melbet', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.75', '2': '14.00', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.18', 'X': '6.80', '2': '17.00', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.80', '2': '14.00', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.16', 'X': '6.41', '2': '15.36', 'bookmaker_name': 'Shuffle', 'period': 'FullTime'}, {'1': '1.19', 'X': '7.00', '2': '13.00', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.60', '2': '14.00', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 11:17:19 UTC,2024-11-19 09:00:00 UTC,"https://www.oddsportal.com/football/h2h/iran-xrRx85iA/kyrgyzstan-pMXTD85a/#2Xxb1DjU",Kyrgyzstan,Iran,World Championship 2026,2,3,"(0:2, 2:1)",Al-Shabab Club Stadium,Riyadh,Saudi Arabia,"[{'1': '13.50', 'X': '5.50', '2': '1.25', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '12.00', 'X': '5.50', '2': '1.20', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '15.00', 'X': '5.75', '2': '1.22', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '12.00', 'X': '6.00', '2': '1.22', 'bookmaker_name': 'Betway', 'period': 'FullTime'}]"
2026-07-07 11:17:29 UTC,2025-10-13 14:45:00 UTC,"https://www.oddsportal.com/football/h2h/azerbaijan-UTJj1saj/ukraine-j1JtDMwo/#txy2af8m",Ukraine,Azerbaijan,World Championship 2026,2,1,"(1:1, 1:0)",Stadion Cracovii im. Jozefa Pilsudskiego,Krakw,Poland,"[{'1': '1.21', 'X': '6.99', '2': '17.40', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.18', 'X': '6.50', '2': '17.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.19', 'X': '6.60', '2': '16.00', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.21', 'X': '6.40', '2': '15.00', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.18', 'X': '5.75', '2': '12.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.69', '2': '15.66', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.75', '2': '14.00', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.19', 'X': '7.00', '2': '15.00', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '1.19', 'X': '6.60', '2': '16.00', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.21', 'X': '6.50', '2': '15.00', 'bookmaker_name': 'Sports Interaction', 'period': 'FullTime'}, {'1': '1.19', 'X': '6.60', '2': '15.00', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 11:17:29 UTC,2023-11-16 11:30:00 UTC,"https://www.oddsportal.com/football/h2h/pakistan-YDdhqj6h/saudi-arabia-biSY8ox4/#tOwHUMbU",Saudi Arabia,Pakistan,World Championship 2026,4,0,"(1:0, 3:0)",Jinnah Stadium,Islamabad,Pakistan,"[{'1': '1.01', 'X': '23.00', '2': '65.00', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.01', 'X': '29.00', '2': '51.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.01', 'X': '21.00', '2': '51.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.01', 'X': '21.13', '2': '37.06', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}]"
2026-07-07 11:17:39 UTC,2025-09-08 12:00:00 UTC,"https://www.oddsportal.com/football/h2h/liberia-UZzaxY9t/malawi-vT8sNsdL/#SCTCp2WG",Malawi,Liberia,World Championship 2026,2,2,"(0:1, 2:1)",Bingu National Stadium,Lilongwe,Malawi,"[{'1': '1.76', 'X': '3.41', '2': '5.25', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.73', 'X': '3.40', '2': '5.50', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.79', 'X': '3.15', '2': '4.80', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.83', 'X': '3.00', '2': '4.50', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.75', 'X': '3.30', '2': '5.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.73', 'X': '3.29', '2': '5.15', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.82', 'X': '3.40', '2': '4.80', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '1.73', 'X': '3.17', '2': '4.90', 'bookmaker_name': 'N1 Bet', 'period': 'FullTime'}, {'1': '1.76', 'X': '3.20', '2': '4.90', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '1.99', 'X': '3.10', '2': '4.60', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
2026-07-07 11:17:48 UTC,2025-03-22 15:45:00 UTC,"https://www.oddsportal.com/football/h2h/estonia-YJwM4R15/israel-rqK1ypob/#ADzW5BmA",Israel,Estonia,World Championship 2026,2,1,"(1:1, 1:0)",A. Le Coq Arena,Tallinn,Estonia,"[{'1': '1.34', 'X': '5.46', '2': '10.00', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '1.40', 'X': '4.33', '2': '7.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.30', 'X': '5.25', '2': '10.00', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '1.35', 'X': '5.20', '2': '10.50', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '1.41', 'X': '4.30', '2': '8.40', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '1.29', 'X': '4.75', '2': '9.00', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '1.33', 'X': '5.23', '2': '10.28', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '1.42', 'X': '4.50', '2': '7.75', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}]"
2026-07-07 11:17:49 UTC,2025-06-10 09:45:00 UTC,"https://www.oddsportal.com/football/h2h/kyrgyzstan-pMXTD85a/united-arab-emirates-Knrj3QiN/#Qsh5Q2Jr",Kyrgyzstan,United Arab Emirates,World Championship 2026,1,1,"(0:1, 1:0)",Dolen Omurzakov Stadium,Bishkek,Kyrgyzstan,"[{'1': '5.54', 'X': '3.51', '2': '1.70', 'bookmaker_name': '1xBet', 'period': 'FullTime'}, {'1': '5.50', 'X': '3.50', '2': '1.70', 'bookmaker_name': 'bet365', 'period': 'FullTime'}, {'1': '4.80', 'X': '3.55', '2': '1.78', 'bookmaker_name': 'Betfury', 'period': 'FullTime'}, {'1': '4.60', 'X': '3.50', '2': '1.77', 'bookmaker_name': 'Bets.io', 'period': 'FullTime'}, {'1': '4.50', 'X': '3.50', '2': '1.78', 'bookmaker_name': 'Betway', 'period': 'FullTime'}, {'1': '5.26', 'X': '3.65', '2': '1.72', 'bookmaker_name': 'Cloudbet', 'period': 'FullTime'}, {'1': '4.60', 'X': '3.60', '2': '1.80', 'bookmaker_name': 'Mozzartbet', 'period': 'FullTime'}, {'1': '5.10', 'X': '3.65', '2': '1.70', 'bookmaker_name': 'Roobet', 'period': 'FullTime'}, {'1': '4.70', 'X': '3.45', '2': '1.65', 'bookmaker_name': 'Stake.com', 'period': 'FullTime'}]"
